common_name,lat,lng
California Newt,37.183208,-121.98465
California Newt,37.18129,-121.984985
California Newt,37.18261,-121.984879
California Newt,37.182865,-121.984848
California Newt,37.1829609999,-121.984848
California Newt,37.183052,-121.984818
California Newt,37.183125,-121.984734
California Newt,37.183125,-121.984734
California Newt,37.183197,-121.984657
California Newt,37.183334,-121.984375
California Newt,37.1832730001,-121.983948
California Newt,37.183266,-121.983833
California Newt,37.183186,-121.983383
California Newt,37.174484,-121.984291
California Newt,37.175766,-121.984024
California Newt,37.177959,-121.984505
California Newt,37.2008283333,-121.9786833333
California Newt,37.200695,-121.9809570001
California Newt,37.198833,-121.980728
California Newt,37.201131,-121.979696
California Newt,37.199806,-121.980232
California Newt,37.2212368895,-122.0524965637
California Newt,37.2211551349,-122.0523823024
California Newt,37.2189675897,-122.0502704517
California Newt,37.217527832,-122.0490579546
California Newt,37.2209217811,-122.0526067103
California Newt,37.2204466667,-122.0552055
California Newt,37.1314430237,-122.1022949219
California Newt,37.200391,-121.981536
California Newt,37.198429,-121.981194
California Newt,37.198608,-121.9808430001
California Newt,37.198887,-121.980339
California Newt,37.1960529999,-121.984215
California Newt,37.19236,-121.98571
California Newt,37.189747,-121.986641
California Newt,37.185986,-121.985863
California Newt,37.183186,-121.982742
California Newt,37.183186,-121.9825129999
California Newt,37.183186,-121.981949
California Newt,37.183216,-121.981682
California Newt,37.183304,-121.984543
California Newt,37.183315,-121.981636
California Newt,37.18338,-121.981544
California Newt,37.183441,-121.984039
California Newt,37.183296,-121.984573
California Newt,37.183426,-121.984406
California Newt,37.185555,-121.978409
California Newt,37.185383,-121.978958
California Newt,37.185905,-121.985817
California Newt,37.2337708979,-122.0618605614
California Newt,37.2336351049,-122.0618429782
California Newt,37.2337098477,-122.0618349315
California Newt,37.200554,-121.985001
California Newt,37.200764,-121.985329
California Newt,37.198967,-121.983482
California Newt,37.199459,-121.984245
California Newt,37.2053383333,-122.0341195
California Newt,37.193134,-121.984833
California Newt,37.193077,-121.984932
California Newt,37.193157,-121.984879
California Newt,37.193504,-121.984741
California Newt,37.190556,-121.986046
California Newt,37.187843,-121.986458
California Newt,37.186817,-121.985901
California Newt,37.189991,-121.986595
California Newt,37.184517,-121.983002
California Newt,37.183102,-121.9825129999
California Newt,37.183304,-121.983795
California Newt,37.183277,-121.983215
California Newt,37.172947,-121.983711
California Newt,37.200562,-121.986176
California Newt,37.181671,-121.984871
California Newt,37.175224,-121.984138
California Newt,37.200535,-121.980034
California Newt,37.199154,-121.9804609999
California Newt,37.1987530001,-121.980896
California Newt,37.198624,-121.981064
California Newt,37.198532,-121.981262
California Newt,37.198532,-121.981262
California Newt,37.186142,-121.979675
California Newt,37.200577,-121.979843
coast redwood,37.1563861667,-122.0059138833
California Newt,37.2319778758,-122.0658098772
Mule Deer,37.2347540672,-122.0621942877
coast live oak,37.1997701983,-121.9763722996
California Newt,37.1616166667,-121.869225
Pacific poison oak,37.2350466667,-122.0636361667
California Newt,37.200333,-121.980087
Western Fence Lizard,37.24266619,-121.87241576
Western Fence Lizard,37.23801974,-121.87158964
Western Fence Lizard,37.23815641,-121.87141798
California Newt,37.19913,-121.9804616667
California Newt,37.2007,-121.9799633333
California Newt,37.200845,-121.985855
California Newt,37.200705,-121.979875
California Newt,37.198742,-121.980896
California Newt,37.195484,-121.983856
California Newt,37.187035,-121.986023
California Newt,37.185371,-121.97963
California Newt,37.185879,-121.978493
Western Fence Lizard,37.2364166667,-121.8703083333
California Newt,37.196849823,-121.9593505859
coast redwood,37.242433873,-122.0674241873
California Newt,37.194546,-121.983208
California Newt,37.177521,-121.98436
California Newt,37.1378111667,-122.1531528333
California Newt,37.200352,-121.98494
California Newt,37.196774,-121.983551
California Newt,37.198769,-121.980522
California Newt,37.1986769999,-121.980865
California Newt,37.194111,-121.984016
California Newt,37.1996309999,-121.980331
California Newt,37.194801,-121.983238
California poppy,37.2464093194,-121.9604230208
Pacific poison oak,37.2043620308,-121.9905534763
Western Fence Lizard,37.1930555556,-121.9850166667
Pacific poison oak,37.235856615,-121.8809538096
California Newt,37.19463,-121.9831469999
California Newt,37.176266,-121.983955
Western Fence Lizard,37.193279,-121.98481
Western Fence Lizard,37.1278877258,-122.1236419678
coast live oak,37.2055930551,-121.9915181213
Pacific poison oak,37.2113074176,-121.988981506
California poppy,37.2196068429,-121.9848729485
California Newt,37.2392666667,-122.0711888333
coast redwood,37.1525465789,-122.137673183
coast redwood,37.1477696998,-121.9808922989
California Newt,37.2327814764,-122.0652448387
California Newt,37.194374,-121.983612
California Newt,37.194275,-121.983818
California Newt,37.200478,-121.97995
California Newt,37.200478,-121.97995
California Newt,37.194683,-121.9830930002
California Newt,37.194286,-121.983917
California Newt,37.187412,-121.986427
California Newt,37.1990694444,-121.983025
Western Fence Lizard,37.1818805556,-121.9848416667
California Newt,37.171181445,-121.8743148913
California Newt,37.200125898,-121.9802186569
California Newt,37.2007647856,-121.9776210097
California Newt,37.200818304,-121.9789196179
California poppy,37.2324599466,-121.8887246401
California Newt,37.19688,-121.97851
California Newt,37.215858,-122.067676
California Newt,37.198017,-121.981499
California Newt,37.197088,-121.983019
California Newt,37.184048,-121.9803090001
California Newt,37.189705,-121.986649
California Newt,37.190773,-121.986038
California Newt,37.185833,-121.980484
California Newt,37.186169,-121.979027
coast redwood,37.2341380949,-122.0656763331
California Newt,37.2144999526,-121.9872114574
Pacific poison oak,37.207099828,-121.8821776194
Pacific poison oak,37.2069119476,-121.8820218836
California yerba santa,37.1219361667,-122.0548471667
Pacific poison oak,37.211842,-121.887398
Pacific poison oak,37.2099529999,-121.891815
California poppy,37.208691,-121.891876
California Newt,37.1999402986,-122.1489214102
Pacific poison oak,37.2177698,-121.8710262
California Newt,37.228245,-122.0729055
coast live oak,37.2460783333,-122.1097416667
coast live oak,37.2283420852,-122.0947044623
coast redwood,37.2511966667,-122.1478805
California poppy,37.2069396973,-121.8946838379
California Newt,37.2093783333,-122.0628138333
Pacific poison oak,37.2080605777,-121.8863116745
coast redwood,37.2443111111,-121.9645305556
coast live oak,37.1603045,-121.8712638
Western Fence Lizard,37.2282218933,-122.1078414917
California poppy,37.2124601389,-121.8867887558
California yerba santa,37.1220388333,-122.0549305
coast live oak,37.237024,-121.878984
California Newt,37.2118070651,-122.0447446293
California yerba santa,37.2299466667,-122.1174916667
Pacific poison oak,37.230773801,-121.9286629838
Western Fence Lizard,37.251421907,-121.9164946397
California poppy,37.206505,-121.97957
Mule Deer,37.2139816284,-121.883644104
California poppy,37.2089233398,-121.8917694092
California Newt,37.2292866667,-122.0691611667
coast redwood,37.2383436235,-121.8707146962
California poppy,37.2358235624,-121.8777903636
Western Fence Lizard,37.2136308393,-121.8844724168
Western Fence Lizard,37.2277268068,-122.1056266661
Western Fence Lizard,37.2263916667,-122.10945
Western Fence Lizard,37.1434387173,-122.122490555
Western Fence Lizard,37.2480925442,-121.8725540706
California poppy,37.2035716667,-122.06845
California yerba santa,37.2008583333,-122.0674055
coast live oak,37.232006,-121.868942
California yerba santa,37.1597156427,-121.8749732658
California yerba santa,37.1901400108,-122.1422872693
Western Fence Lizard,37.2459916667,-121.963465
Western Fence Lizard,37.2384633333,-121.9719833333
California poppy,37.2409444444,-121.9690027778
California poppy,37.2443722222,-121.9672166667
California poppy,37.2409444444,-121.9690083333
California poppy,37.2444166667,-121.9671861111
California poppy,37.2444333333,-121.9671777778
California poppy,37.24445,-121.9671944444
California poppy,37.24445,-121.9672
coast live oak,37.2483666667,-121.8730083333
California yerba santa,37.1587714652,-121.8772747583
Western Fence Lizard,37.22842,-122.1137555
California poppy,37.2004083333,-122.0664278333
California yerba santa,37.18678833,-121.94625461
Pacific poison oak,37.226355,-122.1090305
California poppy,37.2357333333,-121.927375
Western Fence Lizard,37.2329621159,-121.9267831914
Western Fence Lizard,37.2477293232,-121.8736668354
Western Fence Lizard,37.24759834,-121.8737518536
Western Fence Lizard,37.2462684,-121.8730273
Pacific poison oak,37.2264133333,-122.1091833333
California yerba santa,37.226405,-122.1091611667
Western Fence Lizard,37.226325,-122.1089861667
Pacific poison oak,37.1701316833,-122.1336669922
California yerba santa,37.2039750955,-121.9332658886
coast live oak,37.2154301037,-122.1530774444
Western Fence Lizard,37.2309846,-121.9193487
California yerba santa,37.1597888333,-121.8750383333
Mule Deer,37.2376462968,-121.8789899282
Pacific poison oak,37.2178487535,-122.0672051911
Western Fence Lizard,37.2387431,-122.0690536
Western Fence Lizard,37.1666758,-121.9938215
California yerba santa,37.2269366667,-122.1098638333
California Newt,37.2080533333,-121.9867866667
California yerba santa,37.1962883333,-121.9343416667
Mule Deer,37.20197,-121.88277
Mule Deer,37.2019907,-121.8827407
Western Fence Lizard,37.20461,-121.89302
Mule Deer,37.2112966667,-122.0678638333
coast redwood,37.2490836539,-122.1544245922
Mule Deer,37.2283923922,-121.925185575
Western Fence Lizard,37.2482763,-121.9363005
Pacific poison oak,37.2303783333,-122.0962611667
coast redwood,37.2288166667,-122.0982888333
Pacific poison oak,37.22775,-122.1053778333
California yerba santa,37.22773,-122.1054305
California yerba santa,37.2040233333,-121.9332566667
California poppy,37.2098433333,-121.9867233333
California yerba santa,37.1901082853,-122.1425456834
Western Fence Lizard,37.2409057198,-121.9433873893
Western Fence Lizard,37.2383694742,-121.8871546604
Mule Deer,37.2200399268,-121.9650079193
Mule Deer,37.2320556559,-121.9482887495
Mule Deer,37.2359064042,-121.9309166304
Mule Deer,37.2358755672,-121.9302101191
Western Fence Lizard,37.2546250932,-121.8911102974
Pacific poison oak,37.2127490001,-121.93615
Pacific poison oak,37.211624,-121.932045
coast live oak,37.2355405684,-121.8803817656
Pacific poison oak,37.2405166483,-122.1506883943
coast redwood,37.2118691438,-122.1569510475
California yerba santa,37.20998,-121.9322429999
California yerba santa,37.208981,-121.93409
California poppy,37.1598020057,-121.9000666124
California poppy,37.2129516602,-121.8859710693
Mule Deer,37.2148857117,-121.8824386597
California yerba santa,37.1591110229,-121.8996047974
Pacific poison oak,37.1570396423,-121.8975830078
Western Fence Lizard,37.2309846,-121.9193487
Western Fence Lizard,37.2011032104,-121.9863815308
Pacific poison oak,37.2061233521,-121.9869995117
Western Fence Lizard,37.2034111023,-121.9837341309
Pacific poison oak,37.2104267978,-121.98749892
California yerba santa,37.1603492182,-121.8735098933
California poppy,37.1909789136,-122.1400107444
California poppy,37.23197548,-121.97223647
Western Fence Lizard,37.2303924561,-121.9508056641
coast redwood,37.1611945,-121.9828716667
California poppy,37.2097184657,-121.8866969545
Western Fence Lizard,37.2092113132,-121.8828982116
Western Fence Lizard,37.2392685332,-121.9714119636
California poppy,37.1605016,-121.8985666
Western Fence Lizard,37.1605016,-121.8985666
Western Fence Lizard,37.2448625742,-122.1446004214
Western Fence Lizard,37.22853,-122.1162133333
California yerba santa,37.2411190767,-122.1057545443
California yerba santa,37.2309383333,-122.1193533333
Western Fence Lizard,37.2291416667,-122.1166
Western Fence Lizard,37.227725,-122.1056055
California yerba santa,37.2309383333,-122.1193533333
Western Fence Lizard,37.1147346497,-121.9139328003
coast live oak,37.1133278333,-121.9491283333
California yerba santa,37.228,-122.1102666667
coast live oak,37.2530138889,-122.0416805556
coast redwood,37.2519805556,-122.0419777778
coast live oak,37.1670383333,-122.0262221667
coast redwood,37.185181,-122.011856
Western Fence Lizard,37.24124,-121.8713103
Pacific poison oak,37.201145,-121.97483
Western Fence Lizard,37.1606681764,-121.8979981393
Western Fence Lizard,37.2508087158,-121.9679336548
California poppy,37.1606995073,-121.8980120533
California yerba santa,37.1471261406,-121.8959770476
California yerba santa,37.15753216,-121.89896007
California poppy,37.16023802,-121.90114579
Pacific poison oak,37.2059033333,-122.0782555
California yerba santa,37.22802,-122.1104195
coast live oak,37.2049952141,-121.9854319207
Diabolical Ironclad Beetle,37.1996,-121.9377883333
Western Fence Lizard,37.2260166667,-122.1085666667
California yerba santa,37.2264333333,-122.1092916667
Pacific poison oak,37.1728444444,-121.9628611111
California yerba santa,37.1576695,-121.8883966667
California poppy,37.172779,-121.936569
Pacific poison oak,37.2012115852,-121.9664901626
Mule Deer,37.1607166667,-122.1380305
coast redwood,37.1809387207,-122.0131912231
California yerba santa,37.2353782477,-122.1232964607
Western Fence Lizard,37.24124,-121.8713103
Mule Deer,37.2038359766,-121.8892575481
Mule Deer,37.1961240136,-121.8921067582
California yerba santa,37.1576580406,-121.8904765417
Mule Deer,37.236155,-121.9308083333
Western Fence Lizard,37.226095,-121.882995
Western Fence Lizard,37.217045,-122.0486833333
Mule Deer,37.1849555969,-121.9944076538
California yerba santa,37.15935,-121.89968
Western Fence Lizard,37.2403433,-121.8849867
California poppy,37.1593049169,-121.8996315078
California yerba santa,37.1576566,-121.8883576
Pacific poison oak,37.1576566,-121.8883576
Pacific poison oak,37.1576566,-121.8883576
Pacific poison oak,37.1576566,-121.8883576
coast redwood,37.187383,-121.993342
California Newt,37.227025,-122.1056972222
Slender Banana Slug,37.1711654663,-122.0193405151
coast redwood,37.1810264587,-122.0132904053
Western Fence Lizard,37.2517796,-122.0472988772
Western Fence Lizard,37.2348836,-121.9725644
Western Fence Lizard,37.2482763,-121.9363005
coast live oak,37.2058932895,-121.9907258109
Pacific poison oak,37.244045,-121.9708633333
